gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-0.7599057208750104,1,0,0,1,0,1,1,0,0,0.12422258145169346,-0.5736227224034525,1,0,0,0,0,0,0,0,0,1
1,0,0,0,1.4670965816591826,1,1,1,0,0,0,1,1,1,1.3215391343576783,2.1293485349227916,0,1,0,0,0,1,0,1,0,0
0,0,0,0,-0.9317955120165993,0,0,0,0,0,0,0,1,1,-0.8956796557230484,-0.8526301854029588,1,0,0,1,0,0,0,0,0,0
0,0,1,1,0.6532323254260419,1,1,0,0,0,0,1,0,0,0.6524522297029439,0.8388292518086266,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.218226245463608,1,0,0,0,1,0,1,1,0,0.9861029395446742,-0.9044005049235495,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1.3262849290520662,1,0,1,0,0,0,1,1,1,0.33299850826116684,1.1129085359021003,1,0,0,0,0,1,0,0,0,0
0,1,0,0,-0.29976827811933254,1,1,0,1,0,0,0,1,1,0.8432052891946406,-0.03352593315729356,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.1188008067964355,1,0,0,0,0,0,0,0,1,0.14640955792443144,-0.8691391735484401,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6440468632827856,-0.9904244425621593,1,0,0,1,0,0,0,0,1,0
0,0,1,0,-0.8872598528930355,1,1,0,0,0,0,0,0,1,1.0090645954212172,-0.4908732696130005,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,1,-0.24491655292077197,-0.9851434772865874,1,0,0,1,0,0,0,0,1,0
0,0,0,0,-0.47380174134368713,1,1,0,0,1,0,0,1,1,0.7960207716121354,-0.18962478990851986,0,1,0,1,0,0,0,0,1,0
1,1,0,0,-0.7516021830095903,1,1,0,1,1,0,1,1,1,1.3910203982778795,-0.36124325320548006,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.6895369960819742,1,1,0,0,0,0,0,1,1,0.6827836722714212,-0.42565117999984864,0,1,0,1,0,0,0,0,1,0
1,0,1,0,-0.7779494266930734,1,1,0,0,1,0,1,1,1,1.1721844608059924,-0.4166443203599868,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.139349244041651,1,0,0,0,1,1,1,1,1,0.30931963519348615,-0.8635321758824973,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1.1604075347173837,1,1,0,1,1,0,1,0,1,1.3480693344657064,1.7474573890471932,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.821581262820254,1,1,0,0,0,0,0,1,1,0.6451900318117473,-0.544682139097755,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.17465010212069862,1,1,0,1,0,0,1,1,1,1.1723479053361192,0.6334298207753224,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.1899147923886795,1,0,0,0,0,0,0,0,1,0.17239960831809104,-0.924309986919664,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.03264760724689,1,1,0,0,0,0,0,0,1,0.5065967005755023,-0.7648076136210968,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-0.8773040991651545,1,1,0,1,0,0,0,0,1,0.515664571247922,-0.6185752572796532,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-0.5040774018941238,1,0,0,1,0,1,0,0,1,-0.32484861035445406,-0.5320312176825991,1,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2815335920689386,1,0,0,0,0,0,1,0,1,0.4851059371591515,-0.9754048986583193,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,1,1,1,0.83891564858572,-0.9708030975356454,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16862344765387238,-0.9796718547953915,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.2487878523987415,0,0,0,0,0,0,0,0,0,-1.3408124167059838,-0.9934454604000146,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1.0559409408999378,1,1,0,0,1,1,1,1,1,1.3272381680192127,1.7333655989285477,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-0.9551089903684851,1,1,0,0,0,0,0,1,1,0.6101179334380379,-0.6568732963157179,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.271793454257493,1,0,0,0,0,0,0,0,1,-0.5719936017025968,-0.9840158084613495,1,0,0,1,0,0,0,0,0,1
1,1,0,0,-1.2799812360921423,1,1,0,0,0,0,1,1,1,0.9503165003230931,-0.9677754110258406,0,1,0,1,0,0,0,0,1,0
1,1,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,0.3225775534722977,-0.977634860195504,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.8403694947097597,1,1,0,1,0,0,1,1,1,1.1240353456928016,1.2632850809595744,0,1,0,0,0,0,0,1,0,0
1,0,0,0,-1.2761465723643095,1,0,0,0,0,0,0,1,1,0.531520252418135,-0.969776343981191,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.5687720094026233,1,0,0,0,0,0,0,0,0,0.24401902240984183,-0.42794868862305024,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.7117434584104956,1,0,0,0,0,0,0,0,0,-1.5083331636692474,-0.882632028482403,0,0,1,1,0,0,1,0,0,0
0,0,0,0,-1.0089546686946227,1,0,0,0,0,0,0,0,1,-0.5928819722150382,-0.8552785218172816,1,0,0,1,0,0,1,0,0,0
0,0,0,0,-1.1747485606893329,1,0,0,0,0,1,1,1,1,1.075379977940539,-0.8530112270243874,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.6049103190937655,1,1,0,1,1,1,1,1,0,1.5712646642235384,1.287267072377204,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.9813834262811503,1,1,0,0,0,0,0,0,1,0.4878354648934774,-0.7069982401710014,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.14169497389007057,-0.9800281502988372,0,1,0,1,0,0,0,0,1,0
0,0,0,1,-1.219396613608286,1,0,1,0,0,1,0,0,1,-0.2878768406187081,-0.9523034170350743,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0.20001317395516055,-0.9792565316532919,0,1,0,1,0,0,0,0,0,1
1,1,1,0,-0.824185016587384,1,1,0,0,0,0,1,1,1,1.1604309077279882,-0.4738217663605957,0,1,0,1,0,0,0,0,1,0
0,1,1,0,-1.0765100713754125,1,1,0,0,0,0,0,1,1,0.6446838913739948,-0.7989629435449257,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.8679362325249346,1,1,0,0,0,0,0,0,1,0.3971768689436881,-0.6361095168304736,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.4978954403035616,-1.0017218674100832,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4852328260588414,-1.001554326072359,0,0,1,1,0,0,0,0,0,1
1,0,1,1,-0.981151873979305,1,0,0,0,0,0,1,1,0,0.9471516318257551,-0.6482458028410312,0,1,0,0,0,0,1,0,0,0
0,0,1,0,1.2697235353715433,1,1,0,0,0,0,1,0,1,1.302408920221548,1.936850538956979,0,1,0,0,1,0,0,0,1,0
0,0,1,1,-0.9851871402459255,0,0,0,0,0,0,0,0,0,-1.1787928204659328,-0.9141256513040416,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-0.8156389417529384,1,1,0,0,1,0,1,0,1,0.8225103056324804,-0.5349557858971775,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6960345390452063,-0.9911123008964715,1,0,0,1,0,0,0,0,0,1
0,1,0,0,-1.2618187915237395,0,0,0,0,0,0,0,0,1,-1.2124975994117326,-0.9918308790916048,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.0068673845614118,1,0,0,1,0,1,0,0,1,-0.2757491027399267,-0.8027685128530331,1,0,0,1,0,0,0,1,0,0
0,0,1,1,0.3227844071336745,1,1,0,1,1,1,0,0,1,1.342795874354922,0.8444345651077351,0,1,0,0,1,0,0,0,1,0
1,0,1,1,-1.1007649866063947,1,0,0,0,1,0,0,0,0,-0.5198391550405226,-0.8904326094235083,1,0,0,1,0,0,0,0,1,0
1,1,0,0,-0.4454364023141654,1,1,0,0,0,0,1,1,1,1.0379130547149642,-0.1142962300084418,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.7864838769790553,0,0,0,1,1,0,1,1,0,-0.17143742468710552,0.34321323921522534,1,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.2114621348507078,1,0,0,0,0,0,0,0,0,0.15202559608371013,-0.926400284007136,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.2409180113122174,1,0,0,1,0,0,0,0,1,-0.3663789591301171,-0.9627417532433273,1,0,0,1,0,0,0,0,0,1
0,1,0,0,-1.2259537237889,1,0,0,0,0,0,1,1,1,0.8325097618691248,-0.9170937835916769,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.6100526199148675,1,0,0,0,0,0,1,1,1,0.9117485676596057,-0.3020336985594565,0,1,0,1,0,0,0,0,1,0
0,0,0,1,0.15879648499639362,1,1,0,0,0,0,0,0,0,0.6272558778152418,0.2817661680514141,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-0.7092537138346133,1,0,1,0,0,0,0,1,1,-0.008681197058133444,-0.5718744183243409,1,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.2808551367152856,1,0,0,0,0,0,0,0,1,-0.6385566108745192,-0.9899252630575328,1,0,0,1,0,0,0,0,0,1
1,1,0,0,0.13090523150263142,1,1,0,0,0,0,1,1,1,0.9784525997364258,0.5147960671646812,0,1,0,1,0,0,0,0,1,0
1,1,1,0,1.0465646090739718,1,1,0,0,0,0,1,1,1,1.0891315176429228,1.5212285420702163,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0.3061319811991347,1,1,0,0,0,0,1,0,1,0.6713976993722377,0.48036865218068625,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1.0855005234041366,1,1,0,0,1,0,1,1,1,1.0997777102658157,1.5689386571706916,0,1,0,0,1,0,0,0,1,0
1,0,1,1,-0.990168894021853,1,0,0,0,0,0,1,0,1,0.513327938437034,-0.7475662575300467,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-0.926516256605246,1,0,0,0,0,1,0,0,0,-0.44942619959736446,-0.7846075304487353,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.2419095585012554,0,0,0,0,0,0,0,0,1,-1.3151974743829693,-0.9890524188615368,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,1,-0.6506458408084463,-0.9697557449889272,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.1898830023705962,1,0,0,0,1,1,0,0,1,0.510701084758017,-0.8975949407355844,0,1,0,1,0,0,0,0,0,0
0,0,0,0,-0.11812846536954574,0,0,0,0,0,0,0,0,0,-1.3120244220481374,-0.6867163662136041,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.2477304022898217,1,0,0,0,0,0,0,0,1,-0.6298289985658764,-0.9761615714974948,1,0,0,1,0,0,0,0,0,0
0,0,0,0,-1.1392560948721078,1,0,0,0,0,0,1,0,0,0.5497701062528293,-0.8466369226433554,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1.113346514809242,1,1,0,0,1,0,1,1,1,1.167186629585464,1.6828108657648846,0,1,0,0,1,0,0,0,1,0
0,0,1,0,1.5677776925507676,1,1,0,0,0,0,1,1,1,1.239232648988129,2.2293641523653065,0,1,0,0,0,1,1,0,0,0
0,0,1,0,0.7294611639352213,1,1,0,1,0,0,1,1,1,1.1246447693870698,1.16628809943911,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.4897790747075852,-1.0016144783099237,0,0,1,1,0,0,0,0,0,1
0,1,0,0,-0.6964717362319186,1,1,0,0,0,0,1,0,1,0.6916507139647674,-0.43515110970528564,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4817289553283415,-1.0015079657254309,0,0,1,1,0,0,0,0,0,1
0,0,0,0,-1.2084386470674708,0,0,0,0,0,0,0,0,1,-1.3386026673268383,-0.9807216478263291,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2305180187750175,1,0,0,0,0,0,0,0,1,0.4643027051740264,-0.9378624032656211,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.04375102166376967,1,1,0,0,0,0,1,1,1,1.0154436379181984,0.295431221641273,0,1,0,1,0,0,0,1,0,0
0,1,0,0,-1.2816237461508113,1,0,0,0,0,0,1,0,1,0.47201986424528714,-0.9756575619713287,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.1190679809068231,1,0,0,0,0,0,0,0,1,0.3281066625730695,-0.8377385796328708,0,1,0,1,0,0,0,1,0,0
0,0,0,1,-0.6832927289485273,1,0,0,0,0,0,1,1,1,0.03662230714555481,-0.5620170461232907,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-0.9283421858091656,1,0,0,1,1,0,0,0,1,0.4961955386056772,-0.6674919898750196,0,1,0,1,0,0,0,0,1,0
1,0,1,0,1.3251018953596019,1,1,0,1,1,0,0,0,0,0.8327330130921697,1.5334598131795427,0,1,0,0,1,0,0,0,1,0
1,0,1,0,-0.13287137912547548,1,1,1,1,0,0,0,0,1,0.7206788786116344,0.10882757463649656,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.4178726859388599,1,1,0,1,0,0,0,0,1,0.5133162855970975,-0.24399064082093408,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,0,0.49376865155419764,-0.9753697998355491,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.0792726827580879,1,0,0,0,0,0,0,0,1,0.18196533271191478,-0.8251401248066493,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,1,0.5164816198114455,-0.975069280447375,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.030504413504074984,1,0,1,0,1,1,1,0,1,1.2775521543104293,0.4709757402911385,0,1,0,0,1,0,0,0,1,0
1,0,0,0,-1.0868716547047912,0,0,0,0,0,0,1,0,0,-0.5478236744078624,-0.9059380110963877,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.0184413508792456,1,1,0,0,0,0,1,0,1,0.6351751995713326,-0.7443454098195126,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.8925234133801443,1,0,0,1,1,0,1,1,1,1.3063273262193809,1.4765347366741766,0,1,0,0,1,0,1,0,0,0
1,0,0,0,-1.1344821142866968,1,1,0,0,0,0,0,1,1,0.6921540720841796,-0.8406452435173359,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.15357752474337474,-0.979870930120834,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.8338606629262776,1,1,0,0,1,0,0,1,1,1.1579291889183296,-0.47567885098943613,0,1,0,1,0,0,1,0,0,0
0,0,1,0,-1.0085602172444164,1,1,0,0,0,0,1,0,1,0.7117225565590567,-0.7271664697123537,0,1,0,1,0,0,0,0,1,0
1,0,1,1,-0.35551606282306886,1,0,0,0,0,0,0,0,1,0.1873237481413221,-0.27237346022051123,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2319025272033113,1,0,0,0,0,0,0,0,0,0.17449994015384684,-0.9434653941420102,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.1502057996310939,-0.9799155420252033,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.029424827788335703,1,1,0,0,1,0,1,1,1,1.3013018388781592,0.49464283963345856,0,1,0,1,0,0,0,0,1,0
1,0,1,1,-0.6264555288451534,1,0,0,0,0,0,0,0,1,0.1365856544854307,-0.5011706272940734,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.749465137978138,1,1,1,0,0,0,0,0,0,0.5326576063094427,-0.5264857352685774,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.5150993759322289,1,1,0,0,0,0,1,0,1,0.674150340360611,-0.25557153672850014,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.9571916699718578,1,1,0,0,1,0,1,1,1,1.3187602659104805,1.4581033338506997,0,1,0,0,1,0,1,0,0,0
1,0,0,1,-1.1798770394584057,0,0,1,0,0,0,0,0,0,-0.5171884205390255,-0.9448399933193057,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.1696175020297318,-0.9796587022822784,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.31856491715171464,0,0,0,1,1,0,1,1,1,-0.2603981003850698,-0.389942378566017,1,0,0,1,0,0,0,1,0,0
0,1,0,0,-0.5512065188245642,1,1,0,0,0,0,0,0,1,-0.02042884090827296,-0.497461060183914,0,0,0,1,0,0,0,0,0,1
0,0,0,0,-0.3431510947190438,0,0,0,0,0,0,0,0,0,-0.6270832902239445,-0.5522564273997346,1,0,0,1,0,0,0,1,0,0
0,0,0,0,-1.2094855773106548,1,0,0,0,0,0,0,1,1,-0.32069005605870404,-0.931348950678032,1,0,0,1,0,0,0,0,1,0
0,1,1,0,1.2514989253618172,1,1,0,0,1,0,1,1,0,1.3079432350713334,1.8743735895384428,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.38526406055753387,1,1,0,0,0,0,0,0,0,0.40607838141792596,0.42724785841215407,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.2175920337428152,1,1,0,0,0,0,1,1,1,0.9748813859758612,-0.9070618639627629,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.6486878920347788,1,0,0,0,0,0,1,0,1,0.6038430085614215,0.73337236776599,0,1,0,1,0,0,0,0,0,0
0,0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16148593949019477,-0.9797662924559448,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.717854611466498,1,0,0,1,0,0,0,0,1,0.3497938166977299,-0.5109571433393834,0,1,0,1,0,0,0,1,0,0
1,0,1,0,-0.4038810147981917,1,1,0,0,1,0,1,1,1,1.1899057461933202,-0.021290229451271903,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.5892968424878402,1,1,0,0,0,0,1,0,0,0.8481020823853778,0.8003247079225386,0,1,0,1,0,0,1,0,0,0
1,1,1,0,-1.256703705084194,1,1,1,0,0,0,0,0,1,0.5087514448401126,-0.955381547001636,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-0.0736830019050703,1,1,0,1,1,0,1,1,1,1.4441638062380968,0.49185588634040167,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6400303956564215,-0.990371299953055,1,0,0,1,0,0,0,0,1,0
0,0,0,0,-0.6608095456756579,1,1,0,1,0,0,1,0,1,0.9704663196338816,-0.3320682266169087,0,1,0,1,0,0,0,0,1,0
0,0,1,0,-0.3719745886129722,1,1,0,0,1,1,1,1,1,1.351703808604727,0.09463731864640401,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.3249956144628637,1,1,0,0,1,1,1,1,0,1.328699489423551,0.8327934763217387,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-0.7087324307988409,1,1,0,1,0,0,0,0,1,0.4964449786131139,-0.5179797016923037,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.14998632688580077,1,1,0,0,0,1,1,1,1,1.1715905902626895,0.5613479985994734,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.635024730139731,1,0,0,1,0,0,0,1,1,0.8945520466259989,-0.3012129646453698,0,1,0,1,0,0,0,0,0,0
1,1,1,0,-0.18226590411058696,1,1,0,0,0,0,1,1,1,0.9812259622077243,0.11601720364589319,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-0.7394570579291512,1,1,0,0,0,0,1,1,1,0.9444892688659527,-0.4063571903367356,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.0594677357016453,1,0,0,0,0,0,0,0,1,0.3856769581638005,-0.7809456538035016,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.17475150100243714,-0.9795907734139467,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,0,0,0,0,0,0,0,0,0,-1.319079883768805,-0.999355926462287,1,0,0,1,0,0,0,0,0,1
0,1,0,0,-1.1755624938042124,1,1,0,0,0,0,0,1,1,0.7525905198393289,-0.872973867547174,0,1,0,1,0,0,0,0,1,0
1,1,0,0,0.23203352493029752,1,1,0,0,1,0,1,1,1,1.1573539854958919,0.685836825749729,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-0.07324870174831329,1,1,0,0,0,1,1,1,1,1.23983398300703,0.3582224668771623,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-1.0620516653630094,1,0,0,0,0,0,0,0,1,0.13773891577949846,-0.8072316756047644,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-0.49518314546961684,1,1,0,0,1,0,0,0,1,0.5857832293469045,-0.2660329869434839,0,1,0,1,0,0,0,0,1,0
1,1,1,0,-0.22327464034736777,0,0,0,0,0,0,0,0,0,-0.9715074542555556,-0.5719756842798631,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0.8692046279435427,1,1,0,1,0,0,1,1,1,1.2150864929549337,1.3447213767926018,0,1,0,0,1,0,0,1,0,0
0,0,1,0,-0.8821315642170553,1,0,0,0,0,1,0,0,1,-0.4365708080259812,-0.749331716026947,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.8600080371361941,0,0,0,1,1,0,1,1,1,-0.1553471015330123,0.39831850529244633,1,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.2816237461508113,0,0,0,0,0,0,0,0,0,-1.3252873086733155,-0.999438058023134,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-0.4721280889482662,1,0,1,0,0,0,0,0,0,-0.28545463631693496,-0.5059569919934889,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-1.2166335237327102,1,0,0,0,0,0,0,0,1,-1.4948941285782702,-0.9882406174760205,0,0,1,1,0,0,0,0,0,1
1,0,1,0,0.42338189564318174,1,0,1,0,0,1,0,0,1,-0.2252679401671585,0.11007952282714834,1,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.9272077505641532,1,1,0,0,0,0,1,1,1,0.9875677377539099,-0.5911353006208069,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.0307734356218605,1,0,0,1,0,0,1,1,1,1.080601602549695,-0.7071392852072009,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.991404924178918,1,1,0,0,0,0,0,1,1,0.6557912830755823,-0.6723705199501676,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-0.7670980489746383,1,1,0,1,0,0,0,0,1,0.5088808808764098,-0.527517989866582,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2553815627765113,1,0,0,0,0,0,0,0,1,-0.5519959479352029,-0.9790307963332248,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16719646954974415,-0.9796907354006005,0,1,0,1,0,0,0,0,1,0
1,0,1,0,-1.0907865801427974,1,1,0,0,0,0,0,0,1,0.48419821699256427,-0.8335689125447772,0,1,0,1,0,0,1,0,0,0
0,1,0,0,-0.2725492148536631,1,1,0,1,0,0,0,1,1,0.9306797584419537,0.01729562011922654,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.20546284980606438,1,1,0,0,1,0,1,1,1,1.1631437115306964,0.2136816340944966,0,1,0,1,0,0,0,0,1,0
1,0,0,1,-1.1774482362251608,1,1,0,0,1,0,1,1,0,1.1950832514166927,-0.8594374227650776,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2118856337604267,1,0,0,0,0,0,1,1,0,0.838224679785942,-0.8980289554721941,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.5959769703394915,-0.9897884211204309,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-0.6561284458543777,0,0,0,0,1,0,1,0,1,-0.7895250709751939,-0.7321658053995077,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.368758935294882,-1.0000132389720648,0,0,1,1,0,0,0,0,0,1
0,0,0,0,-1.0164070774276044,1,0,0,0,0,0,1,0,0,0.5686674339921819,-0.7478880417136191,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.224832693345866,1,0,0,0,0,0,0,0,0,-1.5037465490047455,-0.9898238223138719,0,0,1,1,0,0,0,0,1,0
1,1,0,0,-0.6177223735276968,1,1,0,0,0,0,1,0,1,0.7770390249323882,-0.37532848184622797,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.2736374800462027,1,0,0,0,0,0,0,0,1,0.15496838636019022,-0.9745074848580989,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0.19472232210807683,-0.9793265358703539,0,1,0,1,0,0,0,0,0,1
1,0,1,0,-0.8470003250766135,1,1,0,0,0,0,0,1,1,0.6728992607536806,-0.5826200334454691,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.9738641153244458,1,0,0,0,1,0,0,0,0,0.4237162765793635,-0.7354717940358836,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-1.0377374322958923,1,0,0,0,0,0,0,0,1,0.1775364555570506,-0.7987009182129379,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.9458829684973995,1,0,0,0,0,0,1,1,1,0.880201358231184,-0.6517331474303685,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.163355743958686,1,0,1,0,0,0,0,1,1,0.7563650100947861,-0.8554121928639564,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.2286160726514694,-0.9788780815309273,0,1,0,1,0,0,0,0,0,1
0,1,0,0,-0.7586288342425722,1,1,0,0,0,0,0,0,1,0.31590851256039476,-0.5460789441426659,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.27100348823214354,-0.9783172459742395,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2126870971414903,1,0,0,0,0,0,1,0,1,0.4883026239148406,-0.9162626724677028,0,1,0,1,0,0,0,0,1,0
1,1,0,0,0.3565106357932424,1,0,1,0,0,0,0,1,0,1.1287700623928312,0.7802775915879219,0,1,0,1,0,0,0,0,0,0
0,0,0,0,-0.8454574676892551,1,0,0,0,1,0,0,1,1,0.8232522980448216,-0.5402338947072441,0,1,0,1,0,0,0,0,1,0
